registration_date,registration_country,purchase_count,purchase_count_delivery,purchase_count_takeaway,first_purchase_day,last_purchase_day,user_id,breakfast_purchases,lunch_purchases,evening_purchases,dinner_purchases,late_night_purchases,total_purchases_eur,distinct_purchase_venue_count,min_purchase_value_eur,max_purchase_value_eur,avg_purchase_value_eur,preferred_device,ios_purchases,web_purchases,android_purchases,user_has_valid_payment_method,most_common_hour_of_the_day_to_purchase,most_common_weekday_to_purchase,average_delivery_distance_kms,general merchandise,grocery,pet supplies,restaurant,retail store,recencia,frequencia,monetariedade,recencia_score,frequencia_score,monetariedade_score,rfm_score,segmento,categoria_rfm,cluster
2019-09-01,FIN,4,4.0,0.0,2019-11-18,2020-09-06,157,0.0,3.0,1.0,0.0,0.0,86.02,3.0,15.21,31.496,21.252,android,0.0,0.0,4.0,False,10.0,1.0,11.519,0,0,0,4,0,57,4,86.02,4,3,3,43,quase_fieis,otimos_clientes,2
2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,162,0.0,1.0,0.0,0.0,0.0,21.252,1.0,21.294,21.336,21.252,ios,1.0,0.0,0.0,False,5.0,2.0,6.506,0,0,0,1,0,428,1,21.252,1,1,1,11,adormecidos,inativos,0
2019-09-01,DNK,17,17.0,0.0,2019-09-02,2020-10-04,163,0.0,7.0,0.0,10.0,0.0,462.484,4.0,21.294,43.688,27.324,android,0.0,0.0,17.0,False,13.0,2.0,8.907,1,8,0,8,0,29,17,462.484,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-01,DNK,2,2.0,0.0,2019-11-17,2019-12-08,164,0.0,0.0,0.0,2.0,0.0,48.576,2.0,19.266,29.464,24.288,ios,2.0,0.0,0.0,True,14.0,3.0,7.325,0,0,0,2,0,330,2,48.576,2,2,2,22,adormecidos,inativos,3
2019-09-01,FIN,2,1.0,1.0,2019-09-01,2020-04-17,166,0.0,1.0,0.0,1.0,0.0,102.212,2.0,50.7,51.816,50.6,ios,1.0,1.0,0.0,True,3.0,7.0,1.672,0,0,0,2,0,199,2,102.212,3,2,3,32,quase_inativos,inativos,3
2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,167,0.0,1.0,0.0,0.0,0.0,27.324,1.0,27.378,27.432,27.324,web,0.0,1.0,0.0,True,5.0,2.0,4.941,0,0,0,1,0,428,1,27.324,1,1,1,11,adormecidos,inativos,0
2019-09-01,DNK,16,13.0,3.0,2019-09-01,2020-10-03,168,0.0,3.0,0.0,13.0,0.0,549.516,8.0,17.238,51.816,34.408,android,0.0,0.0,16.0,False,18.0,1.0,5.546,0,0,0,8,8,30,16,549.516,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-01,FIN,7,7.0,0.0,2019-09-01,2020-09-25,169,0.0,7.0,0.0,0.0,0.0,202.4,5.0,16.224,53.848,29.348,android,0.0,0.0,7.0,False,18.0,5.0,4.16,1,3,0,3,0,38,7,202.4,4,4,4,44,parceiros_longa_data,otimos_clientes,1
2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,171,0.0,1.0,0.0,0.0,0.0,23.276,1.0,23.322,23.368,23.276,web,0.0,1.0,0.0,True,11.0,7.0,5.023,0,0,0,1,0,428,1,23.276,1,1,1,11,adormecidos,inativos,0
2019-09-01,FIN,4,3.0,1.0,2019-09-01,2020-07-26,172,0.0,4.0,0.0,0.0,0.0,111.32,1.0,18.252,34.544,28.336,web,3.0,1.0,0.0,True,15.0,4.0,4.023,0,0,0,4,0,99,4,111.32,3,3,4,33,precisam_de_carinho,em_risco,1
2019-09-01,DNK,3,3.0,0.0,2020-05-08,2020-10-15,176,0.0,3.0,0.0,0.0,0.0,86.02,3.0,22.308,33.528,28.336,android,1.0,0.0,2.0,False,4.0,2.0,3.508,0,0,0,3,0,18,3,86.02,5,3,3,53,quase_fieis,otimos_clientes,2
2019-09-01,FIN,34,34.0,0.0,2019-09-01,2020-10-17,177,0.0,30.0,0.0,4.0,0.0,653.752,8.0,14.196,26.416,19.228,android,0.0,0.0,34.0,False,2.0,5.0,2.379,0,0,0,17,17,16,34,653.752,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-01,DNK,1,1.0,0.0,2020-07-05,2020-07-05,179,0.0,0.0,0.0,1.0,0.0,36.432,1.0,36.504,36.576,36.432,android,0.0,0.0,1.0,False,19.0,3.0,10.437,0,0,0,1,0,120,1,36.432,3,1,2,31,quase_inativos,inativos,2
2019-09-01,FIN,2,1.0,1.0,2020-04-22,2020-07-11,182,1.0,0.0,0.0,1.0,0.0,91.08,2.0,36.504,54.864,45.54,web,0.0,2.0,0.0,True,8.0,2.0,6.292,0,0,0,2,0,114,2,91.08,3,2,3,32,quase_inativos,inativos,2
2019-09-01,FIN,39,39.0,0.0,2019-09-01,2020-09-27,183,0.0,22.0,4.0,13.0,0.0,795.432,10.0,11.154,35.56,20.24,android,0.0,0.0,39.0,True,19.0,1.0,1.032,0,19,1,19,0,36,39,795.432,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,184,0.0,1.0,0.0,0.0,0.0,18.216,1.0,18.252,18.288,18.216,web,0.0,1.0,0.0,True,5.0,6.0,0.359,0,0,0,1,0,428,1,18.216,1,1,1,11,adormecidos,inativos,0
2019-09-01,FIN,18,18.0,0.0,2019-09-01,2020-07-16,186,0.0,17.0,0.0,1.0,0.0,587.972,9.0,16.224,43.688,32.384,web,0.0,18.0,0.0,True,12.0,2.0,11.532,0,0,0,9,9,109,18,587.972,3,5,5,35,parceiros_longa_data,otimos_clientes,1
2019-09-01,DNK,1,1.0,0.0,2019-12-10,2019-12-10,187,0.0,0.0,0.0,1.0,0.0,48.576,1.0,48.672,48.768,48.576,ios,1.0,0.0,0.0,False,2.0,2.0,3.156,0,0,0,1,0,328,1,48.576,2,1,2,21,adormecidos,inativos,0
2019-09-01,FIN,1,1.0,0.0,2020-03-13,2020-03-13,189,0.0,0.0,0.0,1.0,0.0,31.372,1.0,31.434,31.496,31.372,web,0.0,0.0,1.0,True,14.0,5.0,8.157,0,0,0,1,0,234,1,31.372,3,1,2,31,quase_inativos,inativos,0
2019-09-01,DNK,1,1.0,0.0,2020-03-10,2020-03-10,191,0.0,0.0,0.0,1.0,0.0,23.276,1.0,23.322,23.368,23.276,ios,1.0,0.0,0.0,False,3.0,1.0,9.555,0,0,0,1,0,237,1,23.276,3,1,1,31,quase_inativos,inativos,0
2019-09-01,FIN,25,25.0,0.0,2019-09-01,2020-10-28,192,1.0,12.0,2.0,10.0,0.0,733.7,4.0,15.21,48.768,29.348,ios,25.0,0.0,0.0,False,16.0,5.0,4.504,1,12,0,12,0,5,25,733.7,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-01,DNK,5,4.0,1.0,2020-07-03,2020-10-19,195,0.0,5.0,0.0,0.0,0.0,224.664,5.0,23.322,65.024,44.528,ios,0.0,5.0,0.0,True,22.0,6.0,10.879,0,0,0,5,0,14,5,224.664,5,4,4,54,aliados_ouro,otimos_clientes,1
2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,197,0.0,1.0,0.0,0.0,0.0,19.228,1.0,19.266,19.304,19.228,web,0.0,1.0,0.0,True,18.0,4.0,2.171,0,0,0,1,0,428,1,19.228,1,1,1,11,adormecidos,inativos,0
2019-09-01,FIN,3,2.0,1.0,2019-09-01,2020-04-12,198,0.0,2.0,0.0,1.0,0.0,85.008,3.0,18.252,33.528,28.336,web,0.0,2.0,1.0,True,8.0,4.0,5.643,0,0,0,3,0,204,3,85.008,3,3,3,33,precisam_de_carinho,em_risco,3
2019-09-01,FIN,3,3.0,0.0,2019-09-01,2020-08-28,199,0.0,2.0,0.0,1.0,0.0,257.048,3.0,59.826,104.648,86.02,ios,3.0,0.0,0.0,True,23.0,1.0,3.008,0,0,0,3,0,66,3,257.048,4,3,5,43,quase_fieis,otimos_clientes,1
2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,200,0.0,1.0,0.0,0.0,0.0,69.828,1.0,69.966,70.104,69.828,android,0.0,0.0,1.0,False,9.0,6.0,11.259,0,0,0,1,0,428,1,69.828,1,1,3,11,adormecidos,inativos,0
2019-09-01,GRC,2,2.0,0.0,2019-09-01,2020-09-21,202,0.0,1.0,0.0,1.0,0.0,28.336,2.0,13.182,15.24,14.168,web,0.0,2.0,0.0,True,8.0,3.0,5.694,0,0,0,2,0,42,2,28.336,4,2,2,42,quase_fieis,otimos_clientes,2
2019-09-01,GRC,10,10.0,0.0,2019-09-03,2020-09-10,204,4.0,6.0,0.0,0.0,0.0,102.212,3.0,6.084,18.288,10.12,ios,9.0,0.0,1.0,True,1.0,1.0,4.837,0,0,0,5,5,53,10,102.212,4,5,3,45,parceiros_longa_data,otimos_clientes,1
2019-09-01,DNK,7,7.0,0.0,2019-09-01,2020-05-15,205,0.0,7.0,0.0,0.0,0.0,398.728,6.0,28.392,137.16,56.672,web,0.0,7.0,0.0,True,12.0,2.0,1.88,1,3,0,3,0,171,7,398.728,3,4,5,34,parceiros_longa_data,otimos_clientes,1
2019-09-01,DNK,1,1.0,0.0,2019-09-01,2019-09-01,206,0.0,1.0,0.0,0.0,0.0,18.216,1.0,18.252,18.288,18.216,ios,1.0,0.0,0.0,False,16.0,6.0,0.227,0,0,0,1,0,428,1,18.216,1,1,1,11,adormecidos,inativos,0
2019-09-01,FIN,2,2.0,0.0,2019-09-01,2020-04-19,207,0.0,2.0,0.0,0.0,0.0,50.6,2.0,20.28,31.496,25.3,web,0.0,2.0,0.0,True,13.0,7.0,3.868,0,0,0,2,0,197,2,50.6,3,2,2,32,quase_inativos,inativos,2
2019-09-01,GRC,2,2.0,0.0,2019-09-15,2019-12-22,209,0.0,1.0,1.0,0.0,0.0,20.24,2.0,7.098,13.208,10.12,ios,2.0,0.0,0.0,True,13.0,3.0,4.348,0,0,0,2,0,316,2,20.24,2,2,1,22,adormecidos,inativos,0
2019-09-01,FIN,2,2.0,0.0,2020-03-21,2020-07-10,210,0.0,1.0,0.0,1.0,0.0,56.672,2.0,18.252,38.608,28.336,android,0.0,0.0,2.0,True,10.0,6.0,11.67,0,0,0,2,0,115,2,56.672,3,2,3,32,quase_inativos,inativos,2
2019-09-01,DNK,11,11.0,0.0,2019-09-01,2020-09-12,211,0.0,6.0,0.0,5.0,0.0,349.14,6.0,12.168,58.928,31.372,ios,11.0,0.0,0.0,False,16.0,4.0,3.078,1,5,0,5,0,51,11,349.14,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-01,DNK,15,14.0,1.0,2019-09-01,2020-07-10,212,1.0,9.0,1.0,4.0,0.0,725.604,8.0,16.224,91.44,48.576,android,0.0,0.0,15.0,False,13.0,4.0,1.578,1,7,0,7,0,115,15,725.604,3,5,5,35,parceiros_longa_data,otimos_clientes,1
2019-09-01,DNK,14,14.0,0.0,2019-11-17,2020-08-28,213,0.0,5.0,3.0,6.0,0.0,561.66,13.0,18.252,210.312,40.48,ios,13.0,1.0,0.0,True,6.0,5.0,4.125,0,0,0,7,7,66,14,561.66,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-01,DNK,1,1.0,0.0,2019-09-21,2019-09-21,218,0.0,0.0,0.0,1.0,0.0,32.384,1.0,32.448,32.512,32.384,ios,1.0,0.0,0.0,False,9.0,1.0,4.826,0,0,0,1,0,408,1,32.384,1,1,2,11,adormecidos,inativos,0
2019-09-01,DNK,3,3.0,0.0,2019-09-01,2020-04-26,219,0.0,2.0,0.0,1.0,0.0,74.888,2.0,14.196,39.624,25.3,web,0.0,3.0,0.0,True,17.0,3.0,2.627,0,0,0,3,0,190,3,74.888,3,3,3,33,precisam_de_carinho,em_risco,3
2019-09-01,DNK,15,15.0,0.0,2019-09-01,2020-10-15,220,0.0,4.0,2.0,9.0,0.0,784.3,12.0,34.476,101.6,52.624,ios,15.0,0.0,0.0,True,10.0,5.0,0.482,1,7,0,7,0,18,15,784.3,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-01,FIN,51,51.0,0.0,2019-09-01,2020-09-13,223,0.0,41.0,0.0,10.0,0.0,2019.952,5.0,18.252,67.056,39.468,android,0.0,0.0,51.0,True,23.0,2.0,7.418,0,25,1,25,0,50,51,2019.952,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-01,FIN,3,1.0,2.0,2019-09-01,2019-12-14,224,0.0,1.0,0.0,2.0,0.0,48.576,1.0,7.098,23.368,16.192,android,0.0,0.0,3.0,True,21.0,4.0,6.735,0,0,0,3,0,324,3,48.576,2,3,2,23,em_risco,em_risco,3
2019-09-01,GRC,1,1.0,0.0,2020-10-01,2020-10-01,225,0.0,0.0,0.0,1.0,0.0,8.096,1.0,8.112,8.128,8.096,ios,1.0,0.0,0.0,True,17.0,4.0,4.437,0,0,0,1,0,32,1,8.096,4,1,1,41,promissores,otimos_clientes,2
2019-09-01,FIN,1,1.0,0.0,2020-08-26,2020-08-26,226,0.0,1.0,0.0,0.0,0.0,36.432,1.0,36.504,36.576,36.432,ios,1.0,0.0,0.0,False,2.0,6.0,8.423,0,0,0,1,0,68,1,36.432,4,1,2,41,promissores,otimos_clientes,2
2019-09-01,FIN,20,20.0,0.0,2019-11-05,2020-09-10,228,0.0,13.0,2.0,5.0,0.0,317.768,3.0,14.196,20.32,16.192,android,0.0,0.0,20.0,False,17.0,5.0,5.579,0,0,0,10,10,53,20,317.768,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-01,FRA,1,1.0,0.0,2020-04-22,2020-04-22,229,0.0,0.0,1.0,0.0,0.0,30.36,1.0,30.42,30.48,30.36,ios,1.0,0.0,0.0,True,2.0,2.0,6.499,0,0,0,1,0,194,1,30.36,3,1,2,31,quase_inativos,inativos,2
2019-09-01,FIN,1,1.0,0.0,2020-05-06,2020-05-06,230,0.0,1.0,0.0,0.0,0.0,28.336,1.0,28.392,28.448,28.336,ios,1.0,0.0,0.0,False,14.0,4.0,7.802,0,0,0,1,0,180,1,28.336,3,1,2,31,quase_inativos,inativos,2
2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,231,0.0,1.0,0.0,0.0,0.0,31.372,1.0,31.434,31.496,31.372,ios,1.0,0.0,0.0,True,18.0,7.0,10.984,0,0,0,1,0,428,1,31.372,1,1,2,11,adormecidos,inativos,0
2019-09-01,FRA,2,0.0,2.0,2020-08-23,2020-09-04,232,0.0,0.0,0.0,2.0,0.0,48.576,1.0,15.21,33.528,24.288,ios,2.0,0.0,0.0,False,13.0,6.0,3.827,0,0,0,2,0,59,2,48.576,4,2,2,42,quase_fieis,otimos_clientes,2
2019-09-01,FIN,7,7.0,0.0,2019-09-01,2020-05-24,233,0.0,6.0,0.0,1.0,0.0,380.512,4.0,22.308,82.296,54.648,web,0.0,7.0,0.0,True,18.0,5.0,4.201,1,3,0,3,0,162,7,380.512,3,4,5,34,parceiros_longa_data,otimos_clientes,1
2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,234,0.0,1.0,0.0,0.0,0.0,18.216,1.0,18.252,18.288,18.216,android,0.0,0.0,1.0,True,15.0,6.0,3.651,0,0,0,1,0,428,1,18.216,1,1,1,11,adormecidos,inativos,0
2019-09-01,FIN,1,1.0,0.0,2020-03-22,2020-03-22,235,0.0,1.0,0.0,0.0,0.0,24.288,1.0,24.336,24.384,24.288,ios,1.0,0.0,0.0,False,5.0,6.0,10.371,0,0,0,1,0,225,1,24.288,3,1,1,31,quase_inativos,inativos,0
2019-09-01,DNK,26,26.0,0.0,2019-09-01,2020-10-29,236,0.0,11.0,0.0,15.0,0.0,605.176,20.0,14.196,83.312,23.276,web,0.0,5.0,21.0,True,19.0,2.0,0.602,0,0,0,13,13,4,26,605.176,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-01,FIN,7,7.0,0.0,2019-12-26,2020-09-20,237,0.0,1.0,0.0,6.0,0.0,185.196,4.0,14.196,48.768,26.312,android,0.0,0.0,7.0,True,8.0,2.0,2.034,1,3,0,3,0,43,7,185.196,4,4,4,44,parceiros_longa_data,otimos_clientes,1
2019-09-01,FIN,4,4.0,0.0,2020-03-17,2020-10-23,238,0.0,4.0,0.0,0.0,0.0,60.72,3.0,12.168,19.304,15.18,android,0.0,0.0,4.0,True,19.0,6.0,11.112,0,0,0,4,0,10,4,60.72,5,3,3,53,quase_fieis,otimos_clientes,2
2019-09-01,FIN,3,3.0,0.0,2019-09-01,2020-07-05,242,0.0,3.0,0.0,0.0,0.0,109.296,3.0,32.448,38.608,36.432,web,2.0,1.0,0.0,True,2.0,6.0,7.531,0,0,0,3,0,120,3,109.296,3,3,4,33,precisam_de_carinho,em_risco,3
2019-09-01,GRC,1,1.0,0.0,2020-05-29,2020-05-29,243,0.0,0.0,0.0,1.0,0.0,20.24,1.0,20.28,20.32,20.24,ios,1.0,0.0,0.0,True,15.0,3.0,5.451,0,0,0,1,0,157,1,20.24,3,1,1,31,quase_inativos,inativos,2
2019-09-01,FIN,29,26.0,3.0,2019-09-01,2020-10-31,244,6.0,14.0,5.0,4.0,0.0,603.152,14.0,10.14,32.512,21.252,ios,29.0,0.0,0.0,False,2.0,7.0,8.522,1,14,0,14,0,2,29,603.152,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-01,DNK,4,4.0,0.0,2019-09-01,2020-08-06,245,0.0,2.0,0.0,2.0,0.0,146.74,4.0,29.406,45.72,36.432,ios,4.0,0.0,0.0,True,15.0,4.0,10.644,0,0,0,4,0,88,4,146.74,4,3,4,43,quase_fieis,otimos_clientes,1
2019-09-01,GRC,1,1.0,0.0,2020-06-21,2020-06-21,246,0.0,1.0,0.0,0.0,0.0,24.288,1.0,24.336,24.384,24.288,android,0.0,0.0,1.0,True,13.0,7.0,8.395,0,0,0,1,0,134,1,24.288,3,1,1,31,quase_inativos,inativos,2
2019-09-01,GRC,1,1.0,0.0,2019-09-01,2019-09-01,248,0.0,1.0,0.0,0.0,0.0,6.072,1.0,6.084,6.096,6.072,android,0.0,0.0,1.0,False,5.0,4.0,6.654,0,0,0,1,0,428,1,6.072,1,1,1,11,adormecidos,inativos,0
2019-09-01,GRC,7,7.0,0.0,2020-02-07,2020-08-11,249,0.0,0.0,3.0,4.0,0.0,102.212,6.0,6.084,25.4,14.168,web,0.0,0.0,7.0,True,18.0,6.0,3.766,1,3,0,3,0,83,7,102.212,4,4,3,44,parceiros_longa_data,otimos_clientes,1
2019-09-01,FIN,1,1.0,0.0,2020-09-23,2020-09-23,251,0.0,0.0,0.0,1.0,0.0,20.24,1.0,20.28,20.32,20.24,android,0.0,0.0,1.0,False,11.0,5.0,1.891,0,0,0,1,0,40,1,20.24,4,1,1,41,promissores,otimos_clientes,2
2019-09-01,GRC,1,1.0,0.0,2019-09-20,2019-09-20,252,0.0,1.0,0.0,0.0,0.0,6.072,1.0,6.084,6.096,6.072,android,0.0,0.0,1.0,False,11.0,2.0,3.312,0,0,0,1,0,409,1,6.072,1,1,1,11,adormecidos,inativos,0
2019-09-01,FIN,14,14.0,0.0,2019-09-01,2020-10-04,254,1.0,7.0,0.0,6.0,0.0,525.228,11.0,17.238,82.296,37.444,ios,14.0,0.0,0.0,True,21.0,4.0,5.457,0,0,0,7,7,29,14,525.228,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-01,FIN,2,2.0,0.0,2019-09-01,2019-10-02,255,1.0,1.0,0.0,0.0,0.0,40.48,2.0,17.238,23.368,20.24,web,0.0,2.0,0.0,True,16.0,4.0,3.798,0,0,0,2,0,397,2,40.48,2,2,2,22,adormecidos,inativos,0
2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,256,0.0,1.0,0.0,0.0,0.0,19.228,1.0,19.266,19.304,19.228,web,0.0,1.0,0.0,True,14.0,4.0,10.622,0,0,0,1,0,428,1,19.228,1,1,1,11,adormecidos,inativos,0
2019-09-01,DNK,1,1.0,0.0,2019-09-01,2019-09-01,257,0.0,1.0,0.0,0.0,0.0,46.552,1.0,46.644,46.736,46.552,ios,1.0,0.0,0.0,False,2.0,4.0,5.023,0,0,0,1,0,428,1,46.552,1,1,2,11,adormecidos,inativos,0
2019-09-01,FIN,4,4.0,0.0,2019-09-01,2020-05-21,258,1.0,2.0,0.0,1.0,0.0,116.38,4.0,19.266,49.784,29.348,ios,4.0,0.0,0.0,False,10.0,5.0,9.718,0,0,0,4,0,165,4,116.38,3,3,4,33,precisam_de_carinho,em_risco,3
2019-09-01,FIN,1,1.0,0.0,2019-09-01,2019-09-01,259,0.0,1.0,0.0,0.0,0.0,63.756,1.0,63.882,64.008,63.756,ios,1.0,0.0,0.0,False,12.0,6.0,10.836,0,0,0,1,0,428,1,63.756,1,1,3,11,adormecidos,inativos,0
2019-09-01,FIN,4,3.0,1.0,2019-09-12,2020-01-18,260,0.0,1.0,0.0,3.0,0.0,109.296,3.0,16.224,46.736,27.324,android,0.0,0.0,4.0,False,12.0,4.0,7.261,0,0,0,4,0,289,4,109.296,2,3,4,23,em_risco,em_risco,3
2019-09-01,FIN,2,1.0,1.0,2019-09-01,2020-03-18,262,0.0,1.0,0.0,1.0,0.0,159.896,2.0,56.784,103.632,79.948,ios,2.0,0.0,0.0,True,21.0,1.0,4.045,0,0,0,2,0,229,2,159.896,3,2,4,32,quase_inativos,inativos,3
2019-09-01,FIN,7,7.0,0.0,2019-09-01,2020-10-31,263,3.0,4.0,0.0,0.0,0.0,270.204,6.0,22.308,53.848,38.456,ios,7.0,0.0,0.0,True,14.0,2.0,6.237,1,3,0,3,0,2,7,270.204,5,4,5,54,aliados_ouro,otimos_clientes,1
2019-09-01,FIN,6,6.0,0.0,2020-01-17,2020-10-31,264,2.0,2.0,0.0,2.0,0.0,435.16,3.0,36.504,165.608,72.864,android,4.0,1.0,1.0,True,8.0,5.0,6.021,0,0,0,3,3,2,6,435.16,5,4,5,54,aliados_ouro,otimos_clientes,1
2019-09-01,DNK,2,2.0,0.0,2019-09-01,2020-05-20,267,0.0,0.0,0.0,2.0,0.0,76.912,2.0,37.518,39.624,38.456,ios,2.0,0.0,0.0,True,6.0,3.0,3.453,0,0,0,2,0,166,2,76.912,3,2,3,32,quase_inativos,inativos,2
2019-09-01,FIN,4,4.0,0.0,2019-09-05,2020-09-11,268,0.0,1.0,0.0,3.0,0.0,64.768,2.0,15.21,17.272,16.192,ios,4.0,0.0,0.0,False,2.0,6.0,7.859,0,0,0,4,0,52,4,64.768,4,3,3,43,quase_fieis,otimos_clientes,2
2019-09-01,GRC,2,2.0,0.0,2019-09-01,2019-09-01,270,0.0,2.0,0.0,0.0,0.0,20.24,1.0,9.126,11.176,10.12,android,0.0,0.0,2.0,False,10.0,2.0,3.436,0,0,0,2,0,428,2,20.24,1,2,1,12,adormecidos,inativos,0
2019-09-01,DNK,10,10.0,0.0,2019-09-15,2020-08-30,271,0.0,4.0,0.0,6.0,0.0,286.396,5.0,18.252,50.8,28.336,ios,9.0,1.0,0.0,True,16.0,5.0,11.262,0,0,0,5,5,64,10,286.396,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-01,FIN,3,3.0,0.0,2019-09-07,2020-02-24,272,0.0,1.0,0.0,2.0,0.0,154.836,3.0,14.196,103.632,51.612,web,1.0,2.0,0.0,True,20.0,7.0,7.083,0,0,0,3,0,252,3,154.836,2,3,4,23,em_risco,em_risco,3
2019-09-01,DNK,7,7.0,0.0,2020-02-07,2020-10-14,273,0.0,1.0,0.0,6.0,0.0,268.18,6.0,18.252,80.264,38.456,web,0.0,0.0,7.0,False,1.0,7.0,7.855,1,3,0,3,0,19,7,268.18,5,4,5,54,aliados_ouro,otimos_clientes,1
2019-09-01,DNK,10,10.0,0.0,2019-10-22,2019-12-09,274,0.0,5.0,0.0,5.0,0.0,210.496,7.0,16.224,29.464,21.252,ios,10.0,0.0,0.0,True,16.0,1.0,8.705,0,0,0,5,5,329,10,210.496,2,5,4,25,nao_podemos_perder,em_risco,3
2019-09-01,FIN,12,12.0,0.0,2019-09-01,2020-10-02,275,0.0,12.0,0.0,0.0,0.0,569.756,9.0,20.28,75.184,47.564,android,0.0,0.0,12.0,False,15.0,2.0,6.776,0,0,0,6,6,31,12,569.756,4,5,5,45,parceiros_longa_data,otimos_clientes,1
2019-09-01,DNK,9,8.0,1.0,2020-02-27,2020-10-17,279,0.0,3.0,0.0,6.0,0.0,291.456,6.0,17.238,43.688,32.384,ios,9.0,0.0,0.0,False,17.0,7.0,10.362,1,4,0,4,0,16,9,291.456,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-01,FIN,1,1.0,0.0,2019-10-05,2019-10-05,280,0.0,0.0,0.0,1.0,0.0,33.396,1.0,33.462,33.528,33.396,ios,1.0,0.0,0.0,True,7.0,1.0,3.991,0,0,0,1,0,394,1,33.396,2,1,2,21,adormecidos,inativos,0
2019-09-01,FIN,38,37.0,1.0,2019-09-01,2020-10-26,281,1.0,20.0,6.0,11.0,0.0,959.376,21.0,14.196,59.944,25.3,web,38.0,0.0,0.0,True,20.0,4.0,7.61,0,0,0,19,19,7,38,959.376,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-01,FIN,3,3.0,0.0,2020-05-15,2020-09-25,282,0.0,0.0,1.0,1.0,0.0,136.62,2.0,17.238,82.296,45.54,ios,3.0,0.0,0.0,False,18.0,4.0,2.277,0,0,0,3,0,38,3,136.62,4,3,4,43,quase_fieis,otimos_clientes,1
2019-09-01,DNK,2,2.0,0.0,2019-09-01,2019-09-01,283,0.0,1.0,0.0,1.0,0.0,75.9,2.0,31.434,44.704,37.444,ios,2.0,0.0,0.0,False,21.0,3.0,9.063,0,0,0,2,0,428,2,75.9,1,2,3,12,adormecidos,inativos,3
2019-09-01,DNK,3,3.0,0.0,2020-03-30,2020-06-02,284,0.0,2.0,0.0,1.0,0.0,72.864,2.0,20.28,29.464,24.288,ios,2.0,1.0,0.0,True,13.0,5.0,11.179,0,0,0,3,0,153,3,72.864,3,3,3,33,precisam_de_carinho,em_risco,3
2019-09-01,DNK,2,2.0,0.0,2019-09-01,2019-09-28,285,0.0,1.0,0.0,1.0,0.0,79.948,2.0,31.434,48.768,40.48,ios,2.0,0.0,0.0,False,3.0,7.0,4.721,0,0,0,2,0,401,2,79.948,2,2,3,22,adormecidos,inativos,3
2019-09-01,DNK,10,10.0,0.0,2019-09-01,2020-10-29,288,0.0,3.0,0.0,7.0,0.0,429.088,10.0,20.28,139.192,42.504,ios,10.0,0.0,0.0,False,7.0,2.0,1.432,0,0,0,5,5,4,10,429.088,5,5,5,55,aliados_ouro,otimos_clientes,1
2019-09-01,DNK,1,1.0,0.0,2019-12-07,2019-12-07,289,0.0,0.0,0.0,1.0,0.0,16.192,1.0,16.224,16.256,16.192,android,0.0,0.0,1.0,False,11.0,1.0,10.305,0,0,0,1,0,331,1,16.192,2,1,1,21,adormecidos,inativos,0
2019-09-01,DNK,1,1.0,0.0,2019-11-03,2019-11-03,290,0.0,0.0,0.0,1.0,0.0,44.528,1.0,44.616,44.704,44.528,android,0.0,1.0,0.0,True,16.0,2.0,2.694,0,0,0,1,0,365,1,44.528,2,1,2,21,adormecidos,inativos,0
2019-09-01,DNK,1,1.0,0.0,2019-10-26,2019-10-26,291,0.0,1.0,0.0,0.0,0.0,81.972,1.0,82.134,82.296,81.972,ios,1.0,0.0,0.0,True,21.0,4.0,9.06,0,0,0,1,0,373,1,81.972,2,1,3,21,adormecidos,inativos,0
2019-09-01,FIN,2,2.0,0.0,2019-11-10,2020-07-25,293,0.0,1.0,0.0,1.0,0.0,69.828,2.0,17.238,51.816,34.408,android,0.0,0.0,2.0,True,4.0,2.0,10.372,0,0,0,2,0,100,2,69.828,3,2,3,32,quase_inativos,inativos,2
